event_id,stock_code,stock_name,market_code,relation_type,relation_strength,relation_layer,note
A_20251020_601212,601212,白银有色,sh.601212,跌停异动,1.0,直接,"规则抽取：涨跌幅=-9.95%, 换手率=5.24%"
A_20251222_601212,601212,白银有色,sh.601212,涨停异动,1.0,直接,"规则抽取：涨跌幅=10.04%, 换手率=4.09%"
A_20260120_601212,601212,白银有色,sh.601212,涨停异动,1.0,直接,"规则抽取：涨跌幅=10.03%, 换手率=7.70%"
A_20260121_601212,601212,白银有色,sh.601212,涨停异动,1.0,直接,"规则抽取：涨跌幅=10.01%, 换手率=6.69%"
A_20260122_601212,601212,白银有色,sh.601212,涨停异动,1.0,直接,"规则抽取：涨跌幅=10.04%, 换手率=8.33%"
A_20260123_601212,601212,白银有色,sh.601212,涨停异动,1.0,直接,"规则抽取：涨跌幅=9.97%, 换手率=4.10%"
A_20260126_601212,601212,白银有色,sh.601212,涨停异动,1.0,直接,"规则抽取：涨跌幅=10.03%, 换手率=8.50%"
A_20260127_601212,601212,白银有色,sh.601212,涨停异动,1.0,直接,"规则抽取：涨跌幅=9.99%, 换手率=10.07%"
A_20260128_601212,601212,白银有色,sh.601212,涨停异动,1.0,直接,"规则抽取：涨跌幅=10.04%, 换手率=5.42%"
A_20260129_601212,601212,白银有色,sh.601212,涨停异动,1.0,直接,"规则抽取：涨跌幅=9.99%, 换手率=8.56%"
A_20260130_601212,601212,白银有色,sh.601212,跌停异动,1.0,直接,"规则抽取：涨跌幅=-10.01%, 换手率=1.19%"
A_20260202_601212,601212,白银有色,sh.601212,跌停异动,1.0,直接,"规则抽取：涨跌幅=-10.02%, 换手率=0.12%"
A_20260203_601212,601212,白银有色,sh.601212,跌停异动,1.0,直接,"规则抽取：涨跌幅=-10.00%, 换手率=0.62%"
A_20260205_601212,601212,白银有色,sh.601212,跌停异动,1.0,直接,"规则抽取：涨跌幅=-10.04%, 换手率=4.16%"
A_20260224_601212,601212,白银有色,sh.601212,涨停异动,1.0,直接,"规则抽取：涨跌幅=10.03%, 换手率=3.78%"
A_20260302_601212,601212,白银有色,sh.601212,涨停异动,1.0,直接,"规则抽取：涨跌幅=10.00%, 换手率=7.02%"
A_20260303_601212,601212,白银有色,sh.601212,跌停异动,1.0,直接,"规则抽取：涨跌幅=-9.77%, 换手率=5.05%"
A_20250407_601216,601216,君正集团,sh.601216,跌停异动,1.0,直接,"规则抽取：涨跌幅=-9.98%, 换手率=1.00%"
A_20260114_601216,601216,君正集团,sh.601216,涨停异动,1.0,直接,"规则抽取：涨跌幅=10.10%, 换手率=7.04%"
A_20250320_601218,601218,吉鑫科技,sh.601218,涨停异动,1.0,直接,"规则抽取：涨跌幅=10.09%, 换手率=12.40%"
A_20250407_601218,601218,吉鑫科技,sh.601218,跌停异动,1.0,直接,"规则抽取：涨跌幅=-10.12%, 换手率=2.93%"
A_20250425_601218,601218,吉鑫科技,sh.601218,涨停异动,1.0,直接,"规则抽取：涨跌幅=10.00%, 换手率=10.58%"
A_20250630_601218,601218,吉鑫科技,sh.601218,涨停异动,1.0,直接,"规则抽取：涨跌幅=9.89%, 换手率=4.24%"
A_20250701_601218,601218,吉鑫科技,sh.601218,涨停异动,1.0,直接,"规则抽取：涨跌幅=9.98%, 换手率=18.78%"
A_20250702_601218,601218,吉鑫科技,sh.601218,涨停异动,1.0,直接,"规则抽取：涨跌幅=9.96%, 换手率=2.68%"
A_20250703_601218,601218,吉鑫科技,sh.601218,涨停异动,1.0,直接,"规则抽取：涨跌幅=10.06%, 换手率=1.51%"
A_20250704_601218,601218,吉鑫科技,sh.601218,跌停异动,1.0,直接,"规则抽取：涨跌幅=-10.05%, 换手率=32.44%"
A_20250905_601218,601218,吉鑫科技,sh.601218,涨停异动,1.0,直接,"规则抽取：涨跌幅=10.12%, 换手率=9.47%"
A_20250925_601218,601218,吉鑫科技,sh.601218,涨停异动,1.0,直接,"规则抽取：涨跌幅=10.04%, 换手率=5.38%"
A_20250926_601218,601218,吉鑫科技,sh.601218,涨停异动,1.0,直接,"规则抽取：涨跌幅=10.10%, 换手率=21.14%"
A_20250929_601218,601218,吉鑫科技,sh.601218,涨停异动,1.0,直接,"规则抽取：涨跌幅=10.05%, 换手率=17.50%"
A_20250930_601218,601218,吉鑫科技,sh.601218,跌停异动,1.0,直接,"规则抽取：涨跌幅=-9.95%, 换手率=28.73%"
A_20251009_601218,601218,吉鑫科技,sh.601218,放量上涨异动,1.0,直接,"规则抽取：涨跌幅=8.20%, 换手率=31.43%"
A_20250407_601222,601222,林洋能源,sh.601222,跌停异动,1.0,直接,"规则抽取：涨跌幅=-9.94%, 换手率=2.17%"
A_20250428_601222,601222,林洋能源,sh.601222,跌停异动,1.0,直接,"规则抽取：涨跌幅=-10.06%, 换手率=3.66%"
A_20250321_601226,601226,华电科工,sh.601226,涨停异动,1.0,直接,"规则抽取：涨跌幅=9.99%, 换手率=2.60%"
A_20250324_601226,601226,华电科工,sh.601226,放量上涨异动,1.0,直接,"规则抽取：涨跌幅=8.42%, 换手率=10.88%"
A_20250407_601226,601226,华电科工,sh.601226,跌停异动,1.0,直接,"规则抽取：涨跌幅=-10.02%, 换手率=1.70%"
A_20251110_601226,601226,华电科工,sh.601226,涨停异动,1.0,直接,"规则抽取：涨跌幅=9.97%, 换手率=3.38%"
A_20260126_601226,601226,华电科工,sh.601226,涨停异动,1.0,直接,"规则抽取：涨跌幅=10.05%, 换手率=6.34%"
A_20260127_601226,601226,华电科工,sh.601226,放量上涨异动,1.0,直接,"规则抽取：涨跌幅=7.34%, 换手率=12.33%"
A_20260204_601226,601226,华电科工,sh.601226,涨停异动,1.0,直接,"规则抽取：涨跌幅=10.03%, 换手率=12.41%"
A_20260205_601226,601226,华电科工,sh.601226,跌停异动,1.0,直接,"规则抽取：涨跌幅=-9.98%, 换手率=10.61%"
A_20250407_601231,601231,环旭电子,sh.601231,跌停异动,1.0,直接,"规则抽取：涨跌幅=-9.97%, 换手率=0.50%"
A_20250408_601231,601231,环旭电子,sh.601231,跌停异动,1.0,直接,"规则抽取：涨跌幅=-9.64%, 换手率=2.00%"
A_20250925_601231,601231,环旭电子,sh.601231,涨停异动,1.0,直接,"规则抽取：涨跌幅=10.02%, 换手率=2.36%"
A_20251021_601231,601231,环旭电子,sh.601231,涨停异动,1.0,直接,"规则抽取：涨跌幅=10.03%, 换手率=1.30%"
A_20251024_601231,601231,环旭电子,sh.601231,涨停异动,1.0,直接,"规则抽取：涨跌幅=10.02%, 换手率=1.89%"
A_20251027_601231,601231,环旭电子,sh.601231,涨停异动,1.0,直接,"规则抽取：涨跌幅=9.99%, 换手率=4.06%"
A_20251208_601231,601231,环旭电子,sh.601231,涨停异动,1.0,直接,"规则抽取：涨跌幅=9.99%, 换手率=1.98%"
A_20251217_601231,601231,环旭电子,sh.601231,涨停异动,1.0,直接,"规则抽取：涨跌幅=9.99%, 换手率=1.87%"
A_20251222_601231,601231,环旭电子,sh.601231,涨停异动,1.0,直接,"规则抽取：涨跌幅=10.02%, 换手率=2.77%"
A_20251224_601231,601231,环旭电子,sh.601231,涨停异动,1.0,直接,"规则抽取：涨跌幅=10.01%, 换手率=3.00%"
A_20260115_601231,601231,环旭电子,sh.601231,涨停异动,1.0,直接,"规则抽取：涨跌幅=10.00%, 换手率=3.12%"
A_20260130_601231,601231,环旭电子,sh.601231,涨停异动,1.0,直接,"规则抽取：涨跌幅=10.00%, 换手率=2.33%"
A_20260212_601231,601231,环旭电子,sh.601231,涨停异动,1.0,直接,"规则抽取：涨跌幅=10.01%, 换手率=1.93%"
A_20260227_601231,601231,环旭电子,sh.601231,涨停异动,1.0,直接,"规则抽取：涨跌幅=9.97%, 换手率=3.78%"
A_20260303_601231,601231,环旭电子,sh.601231,跌停异动,1.0,直接,"规则抽取：涨跌幅=-10.00%, 换手率=2.43%"
A_20250407_601233,601233,桐昆股份,sh.601233,跌停异动,1.0,直接,"规则抽取：涨跌幅=-10.00%, 换手率=1.23%"
A_20260304_601233,601233,桐昆股份,sh.601233,跌停异动,1.0,直接,"规则抽取：涨跌幅=-9.54%, 换手率=3.85%"
A_20250514_601236,601236,红塔证券,sh.601236,涨停异动,1.0,直接,"规则抽取：涨跌幅=10.01%, 换手率=2.39%"
A_20250407_601238,601238,广汽集团,sh.601238,跌停异动,1.0,直接,"规则抽取：涨跌幅=-9.87%, 换手率=0.65%"
A_20251124_601238,601238,广汽集团,sh.601238,涨停异动,1.0,直接,"规则抽取：涨跌幅=10.00%, 换手率=1.00%"
A_20251128_601238,601238,广汽集团,sh.601238,涨停异动,1.0,直接,"规则抽取：涨跌幅=9.99%, 换手率=3.10%"
A_20250407_601279,601279,英利汽车,sh.601279,跌停异动,1.0,直接,"规则抽取：涨跌幅=-9.89%, 换手率=0.81%"
A_20250415_601279,601279,英利汽车,sh.601279,涨停异动,1.0,直接,"规则抽取：涨跌幅=10.15%, 换手率=0.74%"
A_20250611_601279,601279,英利汽车,sh.601279,涨停异动,1.0,直接,"规则抽取：涨跌幅=10.00%, 换手率=1.10%"
A_20250612_601279,601279,英利汽车,sh.601279,涨停异动,1.0,直接,"规则抽取：涨跌幅=10.10%, 换手率=0.55%"
A_20250613_601279,601279,英利汽车,sh.601279,涨停异动,1.0,直接,"规则抽取：涨跌幅=10.09%, 换手率=1.03%"
A_20250617_601279,601279,英利汽车,sh.601279,跌停异动,1.0,直接,"规则抽取：涨跌幅=-9.84%, 换手率=5.49%"
A_20250716_601279,601279,英利汽车,sh.601279,涨停异动,1.0,直接,"规则抽取：涨跌幅=10.00%, 换手率=1.50%"
A_20250717_601279,601279,英利汽车,sh.601279,涨停异动,1.0,直接,"规则抽取：涨跌幅=10.02%, 换手率=7.99%"
A_20251010_601279,601279,英利汽车,sh.601279,涨停异动,1.0,直接,"规则抽取：涨跌幅=10.05%, 换手率=2.44%"
A_20251114_601279,601279,英利汽车,sh.601279,涨停异动,1.0,直接,"规则抽取：涨跌幅=9.94%, 换手率=4.25%"
A_20251119_601279,601279,英利汽车,sh.601279,涨停异动,1.0,直接,"规则抽取：涨跌幅=10.06%, 换手率=3.06%"
A_20251120_601279,601279,英利汽车,sh.601279,涨停异动,1.0,直接,"规则抽取：涨跌幅=10.10%, 换手率=2.50%"
A_20251124_601279,601279,英利汽车,sh.601279,跌停异动,1.0,直接,"规则抽取：涨跌幅=-9.98%, 换手率=8.32%"
A_20251209_601279,601279,英利汽车,sh.601279,涨停异动,1.0,直接,"规则抽取：涨跌幅=10.00%, 换手率=2.53%"
A_20251224_601279,601279,英利汽车,sh.601279,涨停异动,1.0,直接,"规则抽取：涨跌幅=9.98%, 换手率=3.41%"
A_20250407_601298,601298,青岛港,sh.601298,跌停异动,1.0,直接,"规则抽取：涨跌幅=-9.98%, 换手率=0.55%"
A_20250407_601311,601311,骆驼股份,sh.601311,跌停异动,1.0,直接,"规则抽取：涨跌幅=-9.95%, 换手率=1.84%"
A_20250411_601311,601311,骆驼股份,sh.601311,涨停异动,1.0,直接,"规则抽取：涨跌幅=9.99%, 换手率=3.44%"
A_20250514_601319,601319,中国人保,sh.601319,涨停异动,1.0,直接,"规则抽取：涨跌幅=10.01%, 换手率=0.69%"
A_20250407_601326,601326,秦港股份,sh.601326,跌停异动,1.0,直接,"规则抽取：涨跌幅=-9.65%, 换手率=0.91%"
A_20251023_601326,601326,秦港股份,sh.601326,涨停异动,1.0,直接,"规则抽取：涨跌幅=10.14%, 换手率=3.19%"
A_20251028_601326,601326,秦港股份,sh.601326,涨停异动,1.0,直接,"规则抽取：涨跌幅=10.03%, 换手率=2.91%"
A_20250829_601333,601333,广深铁路,sh.601333,涨停异动,1.0,直接,"规则抽取：涨跌幅=9.93%, 换手率=3.99%"
A_20250314_601336,601336,新华保险,sh.601336,涨停异动,1.0,直接,"规则抽取：涨跌幅=9.99%, 换手率=3.17%"
A_20250407_601339,601339,百隆东方,sh.601339,跌停异动,1.0,直接,"规则抽取：涨跌幅=-9.96%, 换手率=0.52%"
A_20250414_601339,601339,百隆东方,sh.601339,涨停异动,1.0,直接,"规则抽取：涨跌幅=10.00%, 换手率=2.18%"
A_20250703_601339,601339,百隆东方,sh.601339,涨停异动,1.0,直接,"规则抽取：涨跌幅=9.92%, 换手率=5.71%"
A_20250407_601360,601360,三六零,sh.601360,跌停异动,1.0,直接,"规则抽取：涨跌幅=-10.03%, 换手率=1.50%"
A_20251031_601360,601360,三六零,sh.601360,涨停异动,1.0,直接,"规则抽取：涨跌幅=10.02%, 换手率=6.12%"
A_20251103_601360,601360,三六零,sh.601360,放量上涨异动,1.0,直接,"规则抽取：涨跌幅=7.52%, 换手率=10.44%"
A_20251117_601360,601360,三六零,sh.601360,涨停异动,1.0,直接,"规则抽取：涨跌幅=10.01%, 换手率=7.20%"
A_20251124_601360,601360,三六零,sh.601360,涨停异动,1.0,直接,"规则抽取：涨跌幅=9.99%, 换手率=6.83%"
A_20260112_601360,601360,三六零,sh.601360,涨停异动,1.0,直接,"规则抽取：涨跌幅=9.97%, 换手率=6.76%"
A_20260209_601360,601360,三六零,sh.601360,涨停异动,1.0,直接,"规则抽取：涨跌幅=9.97%, 换手率=5.09%"
A_20251216_601366,601366,利群股份,sh.601366,涨停异动,1.0,直接,"规则抽取：涨跌幅=9.91%, 换手率=7.99%"
A_20251217_601366,601366,利群股份,sh.601366,涨停异动,1.0,直接,"规则抽取：涨跌幅=10.02%, 换手率=13.99%"
A_20251218_601366,601366,利群股份,sh.601366,涨停异动,1.0,直接,"规则抽取：涨跌幅=10.02%, 换手率=22.19%"
A_20260115_601366,601366,利群股份,sh.601366,涨停异动,1.0,直接,"规则抽取：涨跌幅=10.10%, 换手率=7.51%"
A_20250407_601375,601375,中原证券,sh.601375,跌停异动,1.0,直接,"规则抽取：涨跌幅=-9.93%, 换手率=2.34%"
A_20250711_601375,601375,中原证券,sh.601375,涨停异动,1.0,直接,"规则抽取：涨跌幅=9.93%, 换手率=8.67%"
A_20250403_601388,601388,怡球资源,sh.601388,涨停异动,1.0,直接,"规则抽取：涨跌幅=10.00%, 换手率=5.43%"
A_20250407_601388,601388,怡球资源,sh.601388,跌停异动,1.0,直接,"规则抽取：涨跌幅=-9.85%, 换手率=4.39%"
A_20250414_601388,601388,怡球资源,sh.601388,涨停异动,1.0,直接,"规则抽取：涨跌幅=9.91%, 换手率=4.89%"
A_20250917_601388,601388,怡球资源,sh.601388,涨停异动,1.0,直接,"规则抽取：涨跌幅=10.14%, 换手率=11.74%"
A_20260128_601388,601388,怡球资源,sh.601388,涨停异动,1.0,直接,"规则抽取：涨跌幅=9.97%, 换手率=5.19%"
A_20260129_601388,601388,怡球资源,sh.601388,涨停异动,1.0,直接,"规则抽取：涨跌幅=10.08%, 换手率=10.51%"
A_20260202_601388,601388,怡球资源,sh.601388,跌停异动,1.0,直接,"规则抽取：涨跌幅=-9.98%, 换手率=8.76%"
A_20260224_601390,601390,中国中铁,sh.601390,涨停异动,1.0,直接,"规则抽取：涨跌幅=10.00%, 换手率=5.02%"
A_20250325_601399,601399,国机重装,sh.601399,涨停异动,1.0,直接,"规则抽取：涨跌幅=9.93%, 换手率=1.89%"
A_20250407_601399,601399,国机重装,sh.601399,跌停异动,1.0,直接,"规则抽取：涨跌幅=-10.03%, 换手率=2.14%"
A_20250721_601399,601399,国机重装,sh.601399,涨停异动,1.0,直接,"规则抽取：涨跌幅=10.10%, 换手率=3.35%"
A_20250722_601399,601399,国机重装,sh.601399,涨停异动,1.0,直接,"规则抽取：涨跌幅=10.06%, 换手率=6.75%"
A_20250723_601399,601399,国机重装,sh.601399,涨停异动,1.0,直接,"规则抽取：涨跌幅=9.95%, 换手率=4.25%"
A_20251203_601399,601399,国机重装,sh.601399,涨停异动,1.0,直接,"规则抽取：涨跌幅=10.06%, 换手率=6.20%"
A_20251204_601399,601399,国机重装,sh.601399,涨停异动,1.0,直接,"规则抽取：涨跌幅=9.92%, 换手率=4.03%"
A_20251205_601399,601399,国机重装,sh.601399,涨停异动,1.0,直接,"规则抽取：涨跌幅=9.98%, 换手率=7.53%"
A_20251212_601399,601399,国机重装,sh.601399,涨停异动,1.0,直接,"规则抽取：涨跌幅=9.98%, 换手率=5.22%"
A_20251216_601399,601399,国机重装,sh.601399,跌停异动,1.0,直接,"规则抽取：涨跌幅=-10.04%, 换手率=7.34%"
A_20251217_601399,601399,国机重装,sh.601399,涨停异动,1.0,直接,"规则抽取：涨跌幅=9.92%, 换手率=8.90%"
A_20260107_601399,601399,国机重装,sh.601399,涨停异动,1.0,直接,"规则抽取：涨跌幅=9.98%, 换手率=6.32%"
A_20260108_601399,601399,国机重装,sh.601399,涨停异动,1.0,直接,"规则抽取：涨跌幅=9.98%, 换手率=3.63%"
A_20250407_601456,601456,国联民生,sh.601456,跌停异动,1.0,直接,"规则抽取：涨跌幅=-9.99%, 换手率=1.90%"
A_20250407_601500,601500,通用股份,sh.601500,跌停异动,1.0,直接,"规则抽取：涨跌幅=-10.06%, 换手率=3.34%"
A_20251202_601500,601500,通用股份,sh.601500,涨停异动,1.0,直接,"规则抽取：涨跌幅=10.09%, 换手率=6.98%"
A_20250715_601512,601512,中新集团,sh.601512,涨停异动,1.0,直接,"规则抽取：涨跌幅=10.00%, 换手率=1.67%"
A_20250716_601512,601512,中新集团,sh.601512,涨停异动,1.0,直接,"规则抽取：涨跌幅=10.06%, 换手率=1.39%"
A_20250827_601512,601512,中新集团,sh.601512,涨停异动,1.0,直接,"规则抽取：涨跌幅=10.00%, 换手率=1.47%"
A_20250919_601512,601512,中新集团,sh.601512,跌停异动,1.0,直接,"规则抽取：涨跌幅=-9.97%, 换手率=2.26%"
A_20251103_601512,601512,中新集团,sh.601512,涨停异动,1.0,直接,"规则抽取：涨跌幅=10.04%, 换手率=1.32%"
A_20260105_601512,601512,中新集团,sh.601512,涨停异动,1.0,直接,"规则抽取：涨跌幅=10.00%, 换手率=1.07%"
A_20250407_601515,601515,衢州东峰,sh.601515,跌停异动,1.0,直接,"规则抽取：涨跌幅=-10.03%, 换手率=2.30%"
A_20250422_601515,601515,衢州东峰,sh.601515,涨停异动,1.0,直接,"规则抽取：涨跌幅=10.00%, 换手率=5.93%"
A_20251021_601515,601515,衢州东峰,sh.601515,涨停异动,1.0,直接,"规则抽取：涨跌幅=10.05%, 换手率=2.40%"
A_20260209_601515,601515,衢州东峰,sh.601515,涨停异动,1.0,直接,"规则抽取：涨跌幅=10.12%, 换手率=5.85%"
A_20250331_601519,601519,大智慧,sh.601519,涨停异动,1.0,直接,"规则抽取：涨跌幅=9.99%, 换手率=0.98%"
A_20250625_601519,601519,大智慧,sh.601519,涨停异动,1.0,直接,"规则抽取：涨跌幅=10.03%, 换手率=11.62%"
A_20250708_601519,601519,大智慧,sh.601519,涨停异动,1.0,直接,"规则抽取：涨跌幅=10.03%, 换手率=10.11%"
A_20250709_601519,601519,大智慧,sh.601519,涨停异动,1.0,直接,"规则抽取：涨跌幅=10.04%, 换手率=5.36%"
A_20250711_601519,601519,大智慧,sh.601519,放量上涨异动,1.0,直接,"规则抽取：涨跌幅=7.25%, 换手率=20.14%"
A_20250714_601519,601519,大智慧,sh.601519,跌停异动,1.0,直接,"规则抽取：涨跌幅=-9.99%, 换手率=10.16%"
A_20250815_601519,601519,大智慧,sh.601519,涨停异动,1.0,直接,"规则抽取：涨跌幅=9.98%, 换手率=7.31%"
A_20250818_601519,601519,大智慧,sh.601519,涨停异动,1.0,直接,"规则抽取：涨跌幅=10.03%, 换手率=7.45%"
A_20250819_601519,601519,大智慧,sh.601519,放量上涨异动,1.0,直接,"规则抽取：涨跌幅=8.59%, 换手率=11.16%"
A_20250820_601519,601519,大智慧,sh.601519,跌停异动,1.0,直接,"规则抽取：涨跌幅=-10.00%, 换手率=10.05%"
A_20260106_601519,601519,大智慧,sh.601519,涨停异动,1.0,直接,"规则抽取：涨跌幅=9.98%, 换手率=5.65%"
A_20260112_601519,601519,大智慧,sh.601519,放量上涨异动,1.0,直接,"规则抽取：涨跌幅=7.97%, 换手率=8.14%"
A_20250407_601566,601566,九牧王,sh.601566,跌停异动,1.0,直接,"规则抽取：涨跌幅=-10.01%, 换手率=0.75%"
A_20250425_601566,601566,九牧王,sh.601566,涨停异动,1.0,直接,"规则抽取：涨跌幅=10.04%, 换手率=1.49%"
A_20251112_601566,601566,九牧王,sh.601566,涨停异动,1.0,直接,"规则抽取：涨跌幅=10.05%, 换手率=3.58%"
A_20251113_601566,601566,九牧王,sh.601566,涨停异动,1.0,直接,"规则抽取：涨跌幅=10.00%, 换手率=9.43%"
A_20251114_601566,601566,九牧王,sh.601566,涨停异动,1.0,直接,"规则抽取：涨跌幅=9.96%, 换手率=6.11%"
A_20251117_601566,601566,九牧王,sh.601566,涨停异动,1.0,直接,"规则抽取：涨跌幅=10.02%, 换手率=3.51%"
A_20251118_601566,601566,九牧王,sh.601566,涨停异动,1.0,直接,"规则抽取：涨跌幅=9.97%, 换手率=3.46%"
A_20251119_601566,601566,九牧王,sh.601566,涨停异动,1.0,直接,"规则抽取：涨跌幅=9.99%, 换手率=12.77%"
A_20251120_601566,601566,九牧王,sh.601566,涨停异动,1.0,直接,"规则抽取：涨跌幅=9.98%, 换手率=16.70%"
A_20251121_601566,601566,九牧王,sh.601566,跌停异动,1.0,直接,"规则抽取：涨跌幅=-9.99%, 换手率=1.85%"
A_20251124_601566,601566,九牧王,sh.601566,跌停异动,1.0,直接,"规则抽取：涨跌幅=-10.02%, 换手率=3.53%"
A_20251204_601566,601566,九牧王,sh.601566,跌停异动,1.0,直接,"规则抽取：涨跌幅=-9.97%, 换手率=9.61%"
A_20251209_601566,601566,九牧王,sh.601566,放量上涨异动,1.0,直接,"规则抽取：涨跌幅=7.04%, 换手率=15.15%"
A_20251212_601566,601566,九牧王,sh.601566,涨停异动,1.0,直接,"规则抽取：涨跌幅=10.03%, 换手率=14.92%"
A_20251216_601566,601566,九牧王,sh.601566,涨停异动,1.0,直接,"规则抽取：涨跌幅=10.03%, 换手率=7.08%"
A_20251218_601566,601566,九牧王,sh.601566,涨停异动,1.0,直接,"规则抽取：涨跌幅=9.97%, 换手率=14.81%"
A_20251219_601566,601566,九牧王,sh.601566,涨停异动,1.0,直接,"规则抽取：涨跌幅=9.97%, 换手率=5.85%"
A_20250407_601567,601567,三星医疗,sh.601567,跌停异动,1.0,直接,"规则抽取：涨跌幅=-10.00%, 换手率=1.00%"
A_20251030_601567,601567,三星医疗,sh.601567,跌停异动,1.0,直接,"规则抽取：涨跌幅=-10.01%, 换手率=4.90%"
A_20251105_601567,601567,三星医疗,sh.601567,涨停异动,1.0,直接,"规则抽取：涨跌幅=9.99%, 换手率=5.43%"
A_20251111_601567,601567,三星医疗,sh.601567,涨停异动,1.0,直接,"规则抽取：涨跌幅=10.02%, 换手率=1.17%"
A_20250402_601579,601579,会稽山,sh.601579,涨停异动,1.0,直接,"规则抽取：涨跌幅=10.03%, 换手率=8.96%"
A_20250410_601579,601579,会稽山,sh.601579,涨停异动,1.0,直接,"规则抽取：涨跌幅=9.99%, 换手率=8.92%"
A_20250425_601579,601579,会稽山,sh.601579,涨停异动,1.0,直接,"规则抽取：涨跌幅=10.02%, 换手率=6.51%"
A_20250429_601579,601579,会稽山,sh.601579,涨停异动,1.0,直接,"规则抽取：涨跌幅=9.99%, 换手率=6.99%"
A_20250521_601579,601579,会稽山,sh.601579,涨停异动,1.0,直接,"规则抽取：涨跌幅=9.99%, 换手率=5.67%"
A_20250522_601579,601579,会稽山,sh.601579,放量上涨异动,1.0,直接,"规则抽取：涨跌幅=9.35%, 换手率=8.60%"
A_20250526_601579,601579,会稽山,sh.601579,涨停异动,1.0,直接,"规则抽取：涨跌幅=10.01%, 换手率=3.02%"
A_20250527_601579,601579,会稽山,sh.601579,涨停异动,1.0,直接,"规则抽取：涨跌幅=9.99%, 换手率=3.24%"
A_20250528_601579,601579,会稽山,sh.601579,涨停异动,1.0,直接,"规则抽取：涨跌幅=10.02%, 换手率=12.01%"
A_20250820_601579,601579,会稽山,sh.601579,涨停异动,1.0,直接,"规则抽取：涨跌幅=9.99%, 换手率=7.43%"
A_20250825_601579,601579,会稽山,sh.601579,涨停异动,1.0,直接,"规则抽取：涨跌幅=10.00%, 换手率=6.75%"
A_20250829_601579,601579,会稽山,sh.601579,涨停异动,1.0,直接,"规则抽取：涨跌幅=9.99%, 换手率=5.10%"
A_20251014_601579,601579,会稽山,sh.601579,涨停异动,1.0,直接,"规则抽取：涨跌幅=9.99%, 换手率=6.47%"
A_20251110_601579,601579,会稽山,sh.601579,涨停异动,1.0,直接,"规则抽取：涨跌幅=9.99%, 换手率=7.74%"
A_20260129_601579,601579,会稽山,sh.601579,涨停异动,1.0,直接,"规则抽取：涨跌幅=10.00%, 换手率=6.61%"
A_20250407_601588,601588,北辰实业,sh.601588,跌停异动,1.0,直接,"规则抽取：涨跌幅=-9.83%, 换手率=1.32%"
A_20250306_601595,601595,上海电影,sh.601595,涨停异动,1.0,直接,"规则抽取：涨跌幅=10.01%, 换手率=3.57%"
A_20250328_601595,601595,上海电影,sh.601595,涨停异动,1.0,直接,"规则抽取：涨跌幅=10.00%, 换手率=3.91%"
A_20250407_601595,601595,上海电影,sh.601595,跌停异动,1.0,直接,"规则抽取：涨跌幅=-10.00%, 换手率=1.38%"
A_20250430_601595,601595,上海电影,sh.601595,涨停异动,1.0,直接,"规则抽取：涨跌幅=10.01%, 换手率=3.11%"
A_20250728_601595,601595,上海电影,sh.601595,涨停异动,1.0,直接,"规则抽取：涨跌幅=9.83%, 换手率=7.94%"
A_20260209_601595,601595,上海电影,sh.601595,涨停异动,1.0,直接,"规则抽取：涨跌幅=10.01%, 换手率=2.06%"
A_20260210_601595,601595,上海电影,sh.601595,涨停异动,1.0,直接,"规则抽取：涨跌幅=9.99%, 换手率=8.48%"
A_20260224_601595,601595,上海电影,sh.601595,跌停异动,1.0,直接,"规则抽取：涨跌幅=-10.00%, 换手率=6.13%"
A_20250407_601598,601598,中国外运,sh.601598,跌停异动,1.0,直接,"规则抽取：涨跌幅=-9.90%, 换手率=0.67%"
A_20250926_601598,601598,中国外运,sh.601598,跌停异动,1.0,直接,"规则抽取：涨跌幅=-10.00%, 换手率=1.34%"
A_20250407_601599,601599,浙文影业,sh.601599,跌停异动,1.0,直接,"规则抽取：涨跌幅=-10.11%, 换手率=1.71%"
A_20260205_601599,601599,浙文影业,sh.601599,涨停异动,1.0,直接,"规则抽取：涨跌幅=10.11%, 换手率=4.00%"
A_20260210_601599,601599,浙文影业,sh.601599,涨停异动,1.0,直接,"规则抽取：涨跌幅=9.94%, 换手率=14.04%"
A_20260211_601599,601599,浙文影业,sh.601599,跌停异动,1.0,直接,"规则抽取：涨跌幅=-9.93%, 换手率=21.88%"
A_20260212_601599,601599,浙文影业,sh.601599,跌停异动,1.0,直接,"规则抽取：涨跌幅=-9.65%, 换手率=13.95%"
A_20250407_601600,601600,中国铝业,sh.601600,跌停异动,1.0,直接,"规则抽取：涨跌幅=-10.04%, 换手率=1.34%"
A_20251106_601600,601600,中国铝业,sh.601600,涨停异动,1.0,直接,"规则抽取：涨跌幅=10.03%, 换手率=5.29%"
A_20260128_601600,601600,中国铝业,sh.601600,涨停异动,1.0,直接,"规则抽取：涨跌幅=10.02%, 换手率=6.30%"
A_20260129_601600,601600,中国铝业,sh.601600,放量上涨异动,1.0,直接,"规则抽取：涨跌幅=7.53%, 换手率=8.10%"
A_20260130_601600,601600,中国铝业,sh.601600,跌停异动,1.0,直接,"规则抽取：涨跌幅=-10.00%, 换手率=5.90%"
A_20260202_601600,601600,中国铝业,sh.601600,跌停异动,1.0,直接,"规则抽取：涨跌幅=-9.98%, 换手率=5.98%"
